repo,project,references,referencePath,crossRepo
akka.net,Akka.Cluster.Tools,Akka.Coordination,src/core/Akka.Coordination/Akka.Coordination.csproj,False
akka.net,Akka.Cluster.Tools,Akka.Discovery,src/core/Akka.Discovery/Akka.Discovery.csproj,False
akka.net,Akka.Cluster.Sharding,Akka.Coordination,src/core/Akka.Coordination/Akka.Coordination.csproj,False
akka.net,Akka.Cluster.Sharding,Akka.Persistence,src/core/Akka.Persistence/Akka.Persistence.csproj,False
akka.net,Akka.Cluster.Sharding,Akka.Cluster.Tools,src/contrib/cluster/Akka.Cluster.Tools/Akka.Cluster.Tools.csproj,False
akka.net,Akka.Cluster.Sharding,Akka.DistributedData.LightningDB,src/contrib/cluster/Akka.DistributedData.LightningDB/Akka.DistributedData.LightningDB.csproj,False
akka.net,Akka.Cluster.Sharding,Akka.DistributedData,src/contrib/cluster/Akka.DistributedData/Akka.DistributedData.csproj,False
akka.net,Akka.Persistence.Query.InMemory,Akka.Persistence.Query,src/core/Akka.Persistence.Query/Akka.Persistence.Query.csproj,False
akka.net,Akka.Persistence.Query.InMemory.Tests,Akka.Persistence.TCK,src/core/Akka.Persistence.TCK/Akka.Persistence.TCK.csproj,False
akka.net,Akka.Persistence.Query.InMemory.Tests,Akka.Persistence.Query.InMemory,src/contrib/persistence/Akka.Persistence.Query.InMemory/Akka.Persistence.Query.InMemory.csproj,False
akka.net,Akka.Serialization.TestKit,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Serialization.Hyperion,Akka,src/core/Akka/Akka.csproj,False
